available;dwellingId;rent;lat;deletedAt;lng;size;rooms;year;month
;233746;33000;55.7218819;02-01-2019;12.5799103;177;3;2019;1
;186042;6000;55.6862373;28-08-2017;12.591692;40;1;2017;8
;222163;16786;55.6601906;04-05-2018;12.5587349;100;4;2018;5
;215818;3900;55.6009178;23-02-2018;12.6621218;20;1;2018;2
;164657;24900;55.6609688;12-07-2017;12.5631943;119;3;2017;7
;30904;4900;55.6714439;09-01-2014;12.5463943;11;1;2014;1
;214078;19995;55.6780205;06-02-2018;12.5741301;117;3;2018;2
;172515;33500;55.683136;04-05-2017;12.5942192;282;6;2017;5
;171703;19500;55.7485733;18-05-2017;12.5123987;282;7;2017;5
;171796;10400;55.648571;02-05-2017;12.5420275;78;2;2017;5
;104697;15700;55.6455116;27-09-2015;12.5478773;90;4;2015;9
;150063;20000;55.643959;01-02-2017;12.5489149;121;5;2017;2
;204331;9000;55.6864815;27-12-2017;12.5465755;60;2;2017;12
;2766;13728;55.6056366;17-01-2012;12.5928793;141;4;2012;1
;166904;13871.06;55.6499901;21-04-2017;12.555644;96;3;2017;4
;249093;16712.5;55.7381897;05-02-2019;12.5385504;134;4;2019;2
15-03-2019;251661;15800;55.6541214;;12.5025492;135;3;2019;3
;48761;28000;55.7308006;09-07-2014;12.5421972;225;6;2014;7
;193136;20364;55.6780319;04-01-2018;12.5741301;117;3;2018;1
;201447;12800;55.6348305;22-12-2017;12.5797195;96;3;2017;12
;99903;14000;55.6507797;17-08-2015;12.5499258;90;3;2015;8
;180215;10700;55.6621895;23-06-2017;12.5990982;55;1;2017;6
;163576;12400;55.6488571;14-03-2017;12.5520802;83;2;2017;3
;236924;10700;55.6214409;08-10-2018;12.57337;65;2;2018;10
;78031;18617;55.683136;05-02-2015;12.5942192;135;3;2015;2
;105521;16000;55.6455116;05-10-2015;12.5478773;95;4;2015;10
;145779;13175;55.6566734;29-11-2016;12.5117111;93;3;2016;11
;119535;16900;55.6970367;11-03-2016;12.5935936;101;4;2016;3
;81883;25200;55.742981;02-03-2015;12.5298538;282;7;2015;3
;149419;11252;55.632412;10-11-2016;12.5762177;87;2;2016;11
;120215;10100;55.7071877;29-02-2016;12.581254;68;2;2016;2
;213203;14000;55.7035637;26-02-2018;12.594923;89;2;2018;2
;83003;4000;55.7106934;09-03-2015;12.5161877;25;1;2015;3
;182957;4500;55.6842651;18-07-2017;12.614974;8;1;2017;7
;61796;16333;55.7015877;22-09-2014;12.577426;140;4;2014;9
;87955;20435;55.7037468;27-10-2015;12.596755;129;4;2015;10
;192250;13500;55.6348305;10-04-2018;12.5797195;112;3;2018;4
;216591;15000;55.7095528;16-04-2018;12.5622387;93;3;2018;4
;13607;13000;55.7096291;07-01-2013;12.5768661;88;3;2013;1
;73773;11991;55.7061958;22-12-2014;12.5751514;76;3;2014;12
;233703;NA;55.7218819;04-03-2019;12.5799103;112;NA;2019;3
;212593;20000;55.6614914;15-02-2018;12.5704832;118;5;2018;2
;179944;19720;55.7038918;07-07-2017;12.5937405;136;4;2017;7
;113721;15500;55.6609688;17-06-2016;12.5631943;92;3;2016;6
;156975;32500;55.6707191;07-10-2017;12.5884962;246;NA;2017;10
;60264;22250;55.7061958;22-12-2014;12.5751514;147;4;2014;12
;218573;5400;55.6174202;13-04-2018;12.5700722;15;1;2018;4
;29813;11000;55.6796532;11-12-2013;12.5903816;105;3;2013;12
;94867;11500;55.6492729;27-06-2015;12.5976677;105;4;2015;6
;205635;15000;55.6668777;02-03-2018;12.543932;84;4;2018;3
;180430;12750;55.7099266;25-07-2017;12.5727749;68;3;2017;7
;76377;15000;55.6591072;04-02-2015;12.4761038;114;3;2015;2
01-05-2019;251245;16500;55.7104721;;12.5619392;108;3;2019;5
;213671;5000;55.6862373;15-02-2018;12.591692;14;1;2018;2
;154662;3900;55.6600151;12-01-2017;12.6016207;16;1;2017;1
;237828;14900;55.6641998;;12.5932398;100;3;1900;1
;51872;13950;55.652401;02-07-2014;12.5497704;99;4;2014;7
;198558;14060;55.7125359;25-10-2017;12.5640383;90;2;2017;10
;41314;2500;55.7219925;06-05-2014;12.5378609;11;1;2014;5
;174427;12900;55.6856575;30-05-2017;12.481288;80;3;2017;5
;159289;12250;55.656147;09-02-2017;12.5117426;84;2;2017;2
;66931;15000;55.7158737;25-10-2014;12.6065216;101;3;2014;10
;196353;4000;55.7009239;07-11-2017;12.5468845;12;1;2017;11
;31812;11900;55.6502151;26-02-2014;12.5561819;96;3;2014;2
;53759;4233;55.6922646;13-08-2014;12.4866438;22;1;2014;8
;183569;13485;55.6608429;14-07-2017;12.5030899;99;4;2017;7
;188602;4000;55.6850967;23-08-2017;12.5539608;16;1;2017;8
;95456;11836.95;55.720562;02-07-2015;12.5762424;102;3;2015;7
;247113;18000;55.671669;16-01-2019;12.5731697;122;4;2019;1
;221535;13350;55.6653519;22-03-2018;12.6235104;80;3;2018;3
;10229;28000;55.732811;23-10-2012;12.5711231;205;5;2012;10
;233748;18100;55.7218819;19-12-2018;12.5799103;102;3;2018;12
;6267;10900;55.6490517;13-08-2012;12.5352726;110;3;2012;8
;101686;9400;55.6322975;04-09-2015;12.5744886;66;2;2015;9
;205374;3300;55.6862373;11-12-2017;12.591692;10;1;2017;12
;220423;12500;55.6874962;21-03-2018;12.5790224;75;2;2018;3
;194790;16700;55.6779175;09-10-2017;12.5876818;135;4;2017;10
;191881;14300;55.6509285;14-09-2017;12.5524931;94;4;2017;9
;164790;18500;55.6725807;19-04-2017;12.5531616;129;3;2017;4
;148650;14063.92;55.6722527;02-11-2016;12.4850206;107;4;2016;11
;206520;11166.67;55.6942596;12-12-2017;12.57724;80;3;2017;12
;50922;11000;55.6879311;11-07-2014;12.5460625;81;2;2014;7
;119488;6800;55.6762733;16-03-2016;12.55439;15;1;2016;3
;185197;17900;55.6712151;24-07-2017;12.570859;111;4;2017;7
;158715;3750;55.6795387;17-02-2017;12.5556946;7;1;2017;2
;220472;11000;55.7054596;13-03-2018;12.5376759;94;3;2018;3
;52022;12633.39;55.6612091;07-07-2014;12.5742893;107;3;2014;7
;145925;14000;55.6488571;12-10-2016;12.5520802;94;3;2016;10
;127369;12900;55.7274017;09-05-2016;12.4786539;98;4;2016;5
;220531;17100;55.6508751;13-03-2018;12.5991888;141;4;2018;3
;193755;15900;55.6674652;18-10-2017;12.5819349;102;2;2017;10
;27590;13500;55.6725922;13-11-2013;12.552927;98;2;2013;11
;242647;14900;55.6653519;12-12-2018;12.6235104;105;3;2018;12
;246375;6900;55.6557083;16-01-2019;12.5115499;30;1;2019;1
;233615;11100;55.6348305;07-08-2018;12.5797195;68;2;2018;8
;55882;18000;55.7538223;15-08-2014;12.5917683;100;3;2014;8
;161901;17950;55.6652107;27-03-2017;12.5099573;130;4;2017;3
;191842;13950;55.6520767;13-04-2018;12.5539103;103;3;2018;4
;220991;14000;55.6609688;12-04-2018;12.5631943;79;2;2018;4
;24783;9217.23;55.7255402;03-09-2013;12.4787779;90;3;2013;9
;226267;16518.48;55.6535378;29-06-2018;12.5678816;134;4;2018;6
;84994;14000;55.6768799;01-06-2015;12.5749388;95;2;2015;6
;59166;13900;55.7033997;01-09-2014;12.5480566;106;3;2014;9
;90961;3500;55.6560555;27-05-2015;12.5365362;15;1;2015;5
;195656;9500;55.6988487;01-11-2017;12.5316601;42;2;2017;11
01-07-2019;254052;15500;55.6219139;;12.5733376;121;4;2019;7
;4788;24900;55.7543259;19-11-2012;12.5814409;148;4;2012;11
;113800;11600;55.6609688;21-12-2015;12.5631943;55;2;2015;12
;123065;7200;55.7157249;25-04-2016;12.5765696;107;1;2016;4
;187873;13900;55.6590309;25-08-2017;12.6318798;101;3;2017;8
;176566;14000;55.6432304;04-06-2017;12.5845518;93;3;2017;6
;117246;14400;55.6609688;04-02-2016;12.5631943;78;3;2016;2
;167728;4500;55.6811676;14-04-2017;12.5318937;12;1;2017;4
;102552;14900;55.6455116;15-09-2015;12.5478773;99;4;2015;9
;134119;15500;55.6451569;21-07-2016;12.550005;93;4;2016;7
;249628;NA;55.6987495;01-03-2019;12.5352097;100;NA;2019;3
;175707;5500;55.6862373;09-06-2017;12.591692;22;1;2017;6
;83088;9000;55.6714706;11-03-2015;12.559576;59;2;2015;3
;219995;5500;55.6874886;21-03-2018;12.5341177;14;1;2018;3
;155801;3000;55.7046852;24-01-2017;12.5508919;14;1;2017;1
;198580;25000;55.7391434;25-11-2017;12.5283279;130;6;2017;11
;203821;4900;55.7226448;15-02-2018;12.5434866;16;1;2018;2
;220842;20500;55.6780663;23-04-2018;12.573554;150;2;2018;4
;129925;16750;55.6609688;08-06-2016;12.5631943;105;3;2016;6
;118739;3000;55.6810417;16-02-2016;12.4870129;11;1;2016;2
;249333;21000;55.7170982;28-01-2019;12.577569;156;5;2019;1
;239191;NA;55.6515694;22-01-2019;12.5558395;101;NA;2019;1
;54039;65000;55.737793;26-08-2014;12.5785246;325;9;2014;8
;208615;6500;55.6862373;25-01-2018;12.591692;18;1;2018;1
;210105;13500;55.7060852;09-01-2018;12.5774794;105;3;2018;1
;177182;13050;55.6490517;23-06-2017;12.5352726;87;3;2017;6
;225254;21500;55.677578;26-04-2018;12.5858946;123;4;2018;4
;97399;25500;55.6790161;01-10-2015;12.5814419;160;2;2015;10
;204709;6300;55.6862373;03-01-2018;12.591692;16;1;2018;1
;174944;15531;55.6823845;07-06-2017;12.5764933;100;2;2017;6
;181642;11715.46;55.6612701;03-07-2017;12.5749998;91;3;2017;7
;144565;6662.5;55.7052841;30-09-2016;12.5438156;39;1;2016;9
;10314;9000;55.6823502;17-10-2012;12.5133362;67;2;2012;10
;206474;10441.03;55.6713295;28-12-2017;12.5005398;74;2;2017;12
;194222;38000;55.7577286;24-01-2018;12.5956087;157;7;2018;1
;140937;25000;55.7537231;31-08-2016;12.5664845;169;5;2016;8
;139689;19000;55.6486053;24-08-2016;12.5524931;107;3;2016;8
;59894;3200;55.6505699;05-09-2014;12.5391464;10;1;2014;9
;47658;15000;55.6840439;30-06-2014;12.5757437;102;4;2014;6
;247815;15500;55.6829414;26-02-2019;12.5720129;112;NA;2019;2
;44011;10995;55.6352692;06-05-2014;12.5777359;89;3;2014;5
;62044;3000;55.7026978;22-09-2014;12.4447069;12;1;2014;9
;139688;15400;55.6486053;24-08-2016;12.5524931;102;3;2016;8
;234425;13650;55.6450462;20-08-2018;12.5503368;85;3;2018;8
;60120;8848.56;55.6653061;02-09-2014;12.5842466;80;2;2014;9
;84379;14321;55.703907;24-03-2015;12.5215836;110;4;2015;3
;58335;4000;55.7063179;16-09-2014;12.5365849;12;1;2014;9
;189437;15000;55.6779289;28-08-2017;12.53825;135;5;2017;8
;196003;10148.58;55.6713295;08-10-2017;12.5005398;74;2;2017;10
;89429;18000;55.6508751;15-05-2015;12.5991888;107;4;2015;5
;236855;16500;55.6215286;01-11-2018;12.57271;118;5;2018;11
;169669;6500;55.6823502;14-06-2017;12.5133362;12;1;2017;6
;240183;24448;55.6720924;03-10-2018;12.5730629;127;3;2018;10
;125483;20000;55.7048378;21-04-2016;12.5798244;125;4;2016;4
;210331;5500;55.6541405;22-01-2018;12.5050583;12;1;2018;1
;152713;13750;55.7559738;27-01-2017;12.5711718;86;2;2017;1
;144697;8500;55.7043457;30-09-2016;12.5459661;48;2;2016;9
;118759;17500;55.7343979;29-02-2016;12.5786314;83;3;2016;2
;40263;8000;55.6804657;28-04-2014;12.5769863;72;3;2014;4
;153193;5000;55.6876755;07-12-2016;12.5331793;20;1;2016;12
;133839;5070;55.7117462;29-06-2016;12.5624113;30;1;2016;6
;214921;13755;55.6928902;12-02-2018;12.5478048;91;3;2018;2
;235171;12950;55.6653519;08-10-2018;12.6235104;85;2;2018;10
;88617;3000;55.7270889;05-05-2015;12.5105991;26;1;2015;5
;221505;13950;55.6653519;22-03-2018;12.6235104;95;3;2018;3
;71038;3500;55.6503639;20-12-2014;12.525012;10;1;2014;12
;181804;4000;55.6603661;06-07-2017;12.494175;12;1;2017;7
;197901;7205;55.6791687;24-10-2017;12.5515079;30;1;2017;10
;146089;4000;55.651844;09-10-2016;12.4973106;11;1;2016;10
;122732;9986.54;55.7405396;22-03-2016;12.502491;79;3;2016;3
;188892;20900;55.6567345;19-09-2017;12.5103149;125;NA;2017;9
15-04-2019;236864;15400;55.6215897;;12.5721598;127;5;2019;4
;216033;4500;55.6757164;12-03-2018;12.5048323;16;1;2018;3
15-04-2019;236899;15400;55.6217918;;12.5726604;123;5;2019;4
;166309;3088;55.6813545;11-04-2017;12.5162983;31;1;2017;4
;209342;5800;55.732811;22-01-2018;12.5711231;60;2;2018;1
;239139;NA;55.6515694;22-01-2019;12.5558395;91;NA;2019;1
;226110;16300;55.6977615;20-12-2018;12.50529;115;4;2018;12
;122173;4750;55.7050133;16-03-2016;12.4916821;14;1;2016;3
;201472;11000;55.6348305;21-12-2017;12.5797195;64;2;2017;12
;213458;5000;55.6658058;31-01-2018;12.5390501;20;1;2018;1
;174026;8337.5;55.6532173;02-06-2017;12.5189695;69;2;2017;6
;223094;13020.17;55.6526718;07-06-2018;12.5191898;106;3;2018;6
;69237;10750;55.7158737;21-02-2015;12.6065216;71;2;2015;2
;65319;3800;55.7177963;10-10-2014;12.5577383;15;1;2014;10
;171341;6500;55.6775932;28-04-2017;12.5515394;25;1;2017;4
;19130;10323.33;55.6850166;15-05-2013;12.537899;91;3;2013;5
;208958;3800;55.6907997;04-01-2018;12.5134144;15;1;2018;1
;34508;40000;55.6913681;12-06-2014;12.5803661;300;5;2014;6
;165749;6000;55.6672096;10-04-2017;12.6047935;12;1;2017;4
;108190;17550;55.6577911;23-12-2015;12.6024446;117;4;2015;12
;157973;4000;55.6985016;21-02-2017;12.5858269;10;1;2017;2
;234449;NA;55.6710892;10-09-2018;12.5838699;132;NA;2018;9
;169304;16500;55.6659393;14-04-2017;12.6181107;111;4;2017;4
;196008;14546.33;55.6617432;19-10-2017;12.5936251;116;4;2017;10
;201138;NA;55.6348305;27-12-2018;12.5797195;115;NA;2018;12
;161602;5000;55.684761;25-02-2017;12.6149683;13;1;2017;2
;185062;15086;55.7062798;23-08-2017;12.5769377;89;3;2017;8
;142669;21000;55.6857605;21-09-2016;12.5969524;132;3;2016;9
;123111;17500;55.6668358;30-05-2016;12.5558882;129;4;2016;5
;179908;4900;55.6862373;25-06-2017;12.591692;12;1;2017;6
;186537;5800;55.7343369;05-08-2017;12.5752306;16;1;2017;8
;9640;8500;55.6862373;05-09-2012;12.591692;61;2;2012;9
;137808;4000;55.6680069;18-08-2016;12.4112921;10;1;2016;8
;33369;59000;55.732811;09-04-2014;12.5711231;380;11;2014;4
;145126;11800;55.6601028;01-11-2016;12.5114374;84;3;2016;11
;119232;4000;55.6847038;26-02-2016;12.6148949;8;1;2016;2
;51454;9995;55.6507797;07-07-2014;12.5499258;82;2;2014;7
;118706;13055.83;55.6354942;17-03-2016;12.5747395;101;3;2016;3
;210528;14900;55.6617088;19-04-2018;12.6294403;100;3;2018;4
;235491;19500;55.6712227;21-09-2018;12.5430603;150;5;2018;9
;84644;16000;55.7061653;07-05-2015;12.5774746;126;4;2015;5
;172902;7000;55.6697884;26-05-2017;12.5487251;38;1;2017;5
;132005;29000;55.734375;20-06-2016;12.5718737;219;6;2016;6
;143977;30000;55.6600266;27-09-2016;12.5606699;145;3;2016;9
;7420;13500;55.6462059;23-07-2012;12.5498505;99;3;2012;7
;99716;15000;55.6760101;19-08-2015;12.5526485;92;3;2015;8
;190423;10000;55.6816826;11-09-2017;12.4902458;70;3;2017;9
;157233;4000;55.6959991;10-01-2017;12.5383329;14;1;2017;1
;23100;14800;55.7324829;02-09-2013;12.5756292;112;2;2013;9
;147740;25500;55.7328072;24-10-2016;12.5657587;168;3;2016;10
;172151;5300;55.6862373;30-05-2017;12.591692;8;1;2017;5
01-04-2019;250586;14600;55.622036;;12.5723076;114;4;2019;4
;196247;16859;55.6490517;09-10-2017;12.5352726;119;4;2017;10
;110503;4250;55.652401;22-11-2015;12.5497704;11;1;2015;11
;129453;15950;55.6459541;31-05-2016;12.5528164;90;2;2016;5
;34306;65000;55.7376785;07-07-2014;12.5810442;325;8;2014;7
;185077;12950;55.6575241;07-09-2017;12.5121517;88;3;2017;9
;33835;4500;55.7029572;17-03-2014;12.5489082;80;1;2014;3
;172329;15300;55.659729;09-05-2017;12.5143566;94;4;2017;5
;206247;15833;55.7158737;30-01-2018;12.6065216;95;3;2018;1
;53220;9500;55.6676178;25-07-2014;12.5171881;86;3;2014;7
;165440;12600;55.6608429;15-03-2017;12.5030899;113;4;2017;3
;82669;3500;55.6991158;04-03-2015;12.5542479;12;1;2015;3
;80448;14100;55.6508751;04-05-2015;12.5991888;113;4;2015;5
;166181;12200;55.6608429;17-03-2017;12.5030899;91;3;2017;3
;146509;25000;55.6809006;09-11-2016;12.5770273;147;4;2016;11
;5416;9600;55.6823502;26-04-2012;12.5133362;70;2;2012;4
;229953;12966.17;55.7271576;02-07-2018;12.4775524;98;3;2018;7
;250133;16900;55.6862373;08-02-2019;12.591692;100;3;2019;2
;231326;7800;55.6905365;01-08-2018;12.5297689;36;1;2018;8
;53257;6000;55.7443008;16-07-2014;12.578248;74;3;2014;7
;192016;12100;55.6580963;03-10-2017;12.5119963;77;2;2017;10
;203643;14250;55.6629601;21-11-2017;12.6235332;99;3;2017;11
;106998;14000;55.6316338;21-11-2015;12.5863762;188;6;2015;11
;161671;15026;55.6508751;22-02-2017;12.5991888;112;4;2017;2
;95814;6500;55.6698914;06-07-2015;12.5557222;48;1;2015;7
;179411;14725.56;55.6498489;31-07-2017;12.5556803;98;3;2017;7
;1293;13000;55.6716957;20-10-2011;12.5545664;80;3;2011;10
;30450;7000;55.6905327;16-01-2014;12.5715132;115;1;2014;1
;176865;12900;55.6856575;07-07-2017;12.481288;80;3;2017;7
;73604;38000;55.7543259;18-12-2014;12.5814409;240;7;2014;12
;110870;16000;55.7405815;23-11-2015;12.5289831;102;4;2015;11
01-06-2019;252976;10500;55.6646309;;12.6239681;60;2;2019;6
;143060;15680;55.7037048;28-02-2017;12.5968084;98;3;2017;2
;139868;5000;55.7328072;09-09-2016;12.5657587;12;1;2016;9
;189020;17425;55.6489105;25-08-2017;12.554637;102;3;2017;8
;160022;6000;55.732811;31-01-2017;12.5711231;50;1;2017;1
;16395;11900;55.6854248;26-02-2013;12.5523901;98;3;2013;2
;179506;13650;55.6612015;21-07-2017;12.6192789;81;3;2017;7
;211569;13800;55.6540222;25-01-2018;12.5034781;121;3;2018;1
;248187;10095;55.7052841;17-01-2019;12.5438156;48;2;2019;1
;201324;13450;55.6629601;11-11-2017;12.6235332;84;3;2017;11
;29479;3200;55.7140236;31-12-2013;12.5316572;16;1;2013;12
;90235;13500;55.6429482;25-05-2015;12.5844002;101;3;2015;5
;82053;11500;55.7411118;10-03-2015;12.4908466;82;3;2015;3
;109685;8169.25;55.6827965;13-11-2015;12.4841928;69;3;2015;11
;68455;11250;55.651207;16-11-2014;12.5419731;68;2;2014;11
;145159;13000;55.6606445;23-10-2016;12.5128431;111;3;2016;10
;222128;3800;55.6995621;13-04-2018;12.5267229;12;1;2018;4
;94409;4500;55.6545715;25-06-2015;12.5261145;12;1;2015;6
;187487;14500;55.6975937;22-08-2017;12.5942345;87;3;2017;8
;29478;3600;55.6611671;30-12-2013;12.6192598;12;1;2013;12
;205445;30000;55.6861496;17-01-2018;12.6130095;140;3;2018;1
;115028;15900;55.6988449;17-03-2016;12.5914202;134;5;2016;3
;197803;18000;55.7432251;01-11-2017;12.4801359;120;5;2017;11
;109393;3500;55.6654854;11-11-2015;12.5960989;24;1;2015;11
;90564;18000;55.6739693;28-07-2015;12.5913792;116;4;2015;7
;208223;6000;55.6707458;23-12-2017;12.5926018;51;2;2017;12
;43879;17300;55.7514725;30-06-2014;12.516943;168;5;2014;6
;134521;3800;55.6366196;10-07-2016;12.5865908;13;1;2016;7
;14780;18500;55.6490517;07-04-2013;12.5352726;137;4;2013;4
;128894;6200;55.660408;29-05-2016;12.6297913;17;1;2016;5
;248121;13995;55.6190529;10-03-2019;12.5686007;103;4;2019;3
;197420;5000;55.7028275;13-11-2017;12.5513248;14;1;2017;11
;41759;3800;55.6770554;22-04-2014;12.5661116;85;1;2014;4
;204001;17987.08;55.6534882;14-12-2017;12.5188599;176;5;2017;12
;15773;12938.53;55.6561203;14-05-2013;12.5115271;114;4;2013;5
;214497;15750;55.6275139;01-07-2018;12.4599228;120;5;2018;7
;22606;11025;55.7071724;06-08-2013;12.4915228;126;3;2013;8
;252145;17400;55.6647987;;12.6110897;120;6;1900;1
;126886;14500;55.70718;11-05-2016;12.5957508;89;3;2016;5
;238051;19500;55.6854362;13-10-2018;12.5913563;124;NA;2018;10
;22359;39500;55.7589035;30-07-2013;12.5822716;216;6;2013;7
;234671;7500;55.6880646;10-08-2018;12.5871038;38;2;2018;8
;140271;5000;55.710804;10-09-2016;12.5582886;12;1;2016;9
;1268;9995;55.6490517;20-10-2011;12.5352726;82;2;2011;10
;238678;32000;55.6861763;24-10-2018;12.4933586;428;12;2018;10
;132154;5250;55.6601868;28-06-2016;12.5868568;25;1;2016;6
;114744;17800;55.6852493;08-02-2016;12.5683403;NA;3;2016;2
;129160;14500;55.7423172;25-05-2016;12.5792408;95;3;2016;5
;102651;3000;55.6927376;11-09-2015;12.504468;15;1;2015;9
;158765;13000;55.7130966;06-03-2017;12.5722151;72;3;2017;3
;101516;14750;55.6455116;02-10-2015;12.5478773;97;4;2015;10
;124736;3901;55.6813545;15-04-2016;12.5162983;40;1;2016;4
;253982;15500;55.6994705;31-03-2019;12.5943604;91;3;2019;3
;139534;16500;55.6747742;19-08-2016;12.5696545;143;3;2016;8
;115496;16740.1;55.7096291;14-01-2016;12.5768661;102.7;4;2016;1
;103227;14500;55.6646194;21-09-2015;12.4052858;148;4;2015;9
;141380;12500;55.6638298;13-09-2016;12.5988512;82;3;2016;9
;197232;12000;55.7347298;06-12-2017;12.5498829;65;2;2017;12
;172190;15300;55.659729;23-05-2017;12.5143566;111;5;2017;5
;223181;8000;55.6608429;13-04-2018;12.5030899;50;1;2018;4
;162214;14392.25;55.6523819;17-02-2017;12.5497236;99;3;2017;2
;116375;4500;55.6374855;16-02-2016;12.4734154;45;1;2016;2
;117107;11560.16;55.7255402;05-02-2016;12.4787779;90;3;2016;2
;145963;13400;55.6488571;30-10-2016;12.5520802;90;3;2016;10
;84195;12000;55.662796;29-03-2015;12.5989418;89;3;2015;3
;144558;6662.5;55.7052841;30-09-2016;12.5438156;39;1;2016;9
;144582;8680;55.7052841;30-09-2016;12.5438156;48;2;2016;9
;65367;24460;55.6777077;22-10-2014;12.5544071;213;4;2014;10
;145549;15598;55.7036743;05-10-2016;12.5958509;98;3;2016;10
;127173;3100;55.7233009;01-06-2016;12.4841976;9;1;2016;6
;236090;12300;55.6902046;06-01-2019;12.5039387;57;2;2019;1
;241078;13992;55.6554718;14-12-2018;12.5525389;92;3;2018;12
;136879;11750;55.6789246;30-07-2016;12.5293484;70;2;2016;7
;107030;28900;55.7310181;20-10-2015;12.5681219;243;7;2015;10
;245447;14600;55.6543083;17-12-2018;12.5466452;100;4;2018;12
;118456;15495;55.7086754;07-03-2016;12.5502558;97;3;2016;3
;144408;19716.67;55.70718;21-04-2017;12.5957508;130;4;2017;4
01-04-2019;250592;11200;55.6222763;;12.5723934;70;2;2019;4
;167588;13800;55.7082253;22-06-2017;12.5963011;67;2;2017;6
;184666;4000;55.6862373;31-07-2017;12.591692;20;1;2017;7
;54343;4800;55.6559601;25-07-2014;12.4745359;56;1;2014;7
;176785;22000;55.6861992;14-06-2017;12.5893002;118;3;2017;6
;194114;16200;55.6874008;25-09-2017;12.4940319;101;4;2017;9
;171327;5000;55.6862373;23-05-2017;12.591692;16;1;2017;5
;94285;8500;55.6824608;07-07-2015;12.5142946;80;3;2015;7
;107650;15800;55.6455116;23-10-2015;12.5478773;95;4;2015;10
;128477;13500;55.6954613;01-06-2016;12.571209;67;2;2016;6
;33597;12446.4;55.6596642;07-03-2014;12.5705376;114;4;2014;3
;89576;10000;55.7587433;01-06-2015;12.4796791;89;3;2015;6
;99397;11500;55.6580658;11-08-2015;12.5110664;97;3;2015;8
;185184;9226.67;55.6565285;25-07-2017;12.5913095;69;2;2017;7
;89443;2800;55.6823502;01-07-2015;12.5133362;12;1;2015;7
;200347;15950;55.6608429;31-01-2018;12.5030899;95;4;2018;1
;184960;25000;55.7568283;22-07-2017;12.5691051;138;5;2017;7
;225436;12000;55.6582794;22-05-2018;12.5102701;87;3;2018;5
;119846;3000;55.6523819;13-03-2016;12.6319513;8;1;2016;3
;226905;34000;55.7298737;29-07-2018;12.5534964;198;5;2018;7
